Date,Invoice ID,Store City,Product Category,Product Name,Quantity Sold,Unit Price,Discount %,Revenue,Profit
2025-10-31,INV81697,Ahmedabad,Fashion,Jeans,3,2688.14,9.73,7279.75,848.82
2024-12-20,INV21212,Kolkata,Fashion,Shoes,2,1846.57,29.86,2590.37,360.76
2025-06-29,INV44020,Hyderabad,Home Appliances,AC,4,4810.25,19.05,15575.59,3130.19
2025-05-18,INV12311,Pune,Home Appliances,Microwave,16,56.12,9.03,816.84,201.14
2025-06-06,INV69282,Bangalore,Home Appliances,Washing Machine,19,804.46,29.77,10734.47,2526.9
2025-07-02,INV59555,Hyderabad,Grocery,Rice,6,1322.38,23.64,6058.62,1350.69
2024-08-10,INV83268,Chennai,Home Appliances,AC,6,838.55,1.89,4936.21,362.96
2025-02-16,INV21206,Pune,Fashion,Jacket,2,1935.5,10.39,3468.8,339.29
2024-02-24,INV94621,Mumbai,Electronics,Headphones,4,4373.02,4.85,16643.71,3449.5
2025-09-06,INV85255,Pune,Fashion,Shoes,5,1985.66,15.03,8436.08,1091.93
2024-12-22,INV27560,Kolkata,Fashion,Jacket,3,3387.8,15.97,8540.31,1659.25
2025-08-05,INV65630,Bangalore,Home Appliances,AC,14,450.55,12.09,5545.1,469.7
2024-05-12,INV00831,Delhi,Electronics,Mobile,14,4879.27,19.23,55173.81,11834.57
2024-07-04,INV21988,Mumbai,Grocery,Rice,4,3051.54,4.18,11695.94,2686.0
2025-07-13,INV46739,Kolkata,Grocery,Milk,3,4766.35,24.76,10758.61,1971.64
2025-03-29,INV71459,Delhi,Home Appliances,Washing Machine,2,2555.23,6.98,4753.75,313.71
2025-07-08,INV62333,Hyderabad,Home Appliances,AC,13,4685.42,26.28,44903.19,4739.56
2025-10-26,INV45443,Pune,Fashion,Jacket,11,3116.96,19.51,27597.25,2218.96
2024-06-04,INV22168,Bangalore,Grocery,Sugar,2,2326.01,1.74,4571.07,1138.07
2024-08-21,INV29932,Chennai,Electronics,Laptop,19,894.79,2.24,16620.19,3432.72
2024-12-16,INV28523,Kolkata,Electronics,Camera,1,2571.64,29.9,1802.72,383.61
2024-11-17,INV63294,Pune,Home Appliances,AC,4,2658.86,12.78,9276.23,706.31
2024-01-30,INV53637,Hyderabad,Electronics,Smartwatch,3,1870.41,12.42,4914.32,1059.07
2025-09-23,INV64499,Chennai,Grocery,Spices,2,712.33,12.56,1245.72,259.19
2024-02-24,INV47303,Chennai,Fashion,Jeans,7,3113.79,9.71,19680.09,4267.84
2024-12-16,INV37937,Chennai,Grocery,Spices,18,369.85,1.28,6572.09,816.79
2024-04-19,INV85708,Mumbai,Home Appliances,Refrigerator,4,4330.07,7.3,16055.9,2895.56
2024-09-06,INV93083,Bangalore,Grocery,Spices,6,1992.35,28.69,8524.47,653.22
2025-09-12,INV62008,Ahmedabad,Grocery,Rice,9,3456.27,13.13,27022.16,2727.46
2024-03-12,INV80530,Delhi,Fashion,Jeans,8,2334.31,19.12,15103.92,2746.96
2025-06-06,INV34967,Bangalore,Fashion,T-Shirt,15,4452.49,13.52,57757.7,13081.65
2024-07-18,INV04178,Chennai,Home Appliances,AC,1,2244.2,1.43,2212.11,127.43
2023-12-27,INV75099,Pune,Electronics,Laptop,13,4020.55,3.16,50615.51,2890.86
2025-04-15,INV22194,Hyderabad,Grocery,Wheat,14,4958.36,29.12,49202.8,11733.05
2024-10-21,INV56104,Bangalore,Home Appliances,Refrigerator,11,2090.05,16.49,19199.41,4149.12
2023-11-24,INV44268,Ahmedabad,Home Appliances,Microwave,6,458.96,15.44,2328.58,535.06
2024-08-12,INV52328,Ahmedabad,Home Appliances,Mixer,9,1940.6,6.17,16387.78,1217.24
2024-04-01,INV43036,Kolkata,Home Appliances,Mixer,9,4801.14,14.35,37009.59,8481.23
2025-07-26,INV97994,Delhi,Grocery,Milk,12,2397.96,3.42,27791.4,4090.98
2024-06-15,INV99209,Ahmedabad,Electronics,Camera,2,684.07,10.15,1229.27,289.64
2025-08-16,INV28853,Pune,Grocery,Rice,8,2188.78,13.18,15202.39,2623.75
2023-12-13,INV60557,Kolkata,Home Appliances,AC,12,1027.48,26.61,9048.81,1621.2
2025-07-21,INV74713,Bangalore,Fashion,T-Shirt,12,4598.69,7.57,51006.83,10252.8
2025-01-10,INV25482,Chennai,Fashion,Shoes,11,1634.3,22.6,13914.43,1445.24
2025-01-10,INV40888,Hyderabad,Grocery,Spices,18,584.32,20.56,8355.31,571.29
2024-06-13,INV45415,Delhi,Electronics,Headphones,12,3677.37,16.27,36948.74,6209.96
2024-05-27,INV57997,Ahmedabad,Electronics,Headphones,7,2907.01,26.31,14995.23,2050.75
2024-06-03,INV05817,Ahmedabad,Fashion,Jeans,16,4068.17,22.25,50608.03,11452.1
2024-06-07,INV43723,Hyderabad,Home Appliances,Refrigerator,10,3304.92,9.33,29965.71,5947.28
2025-09-05,INV44154,Kolkata,Electronics,Headphones,2,1809.15,23.51,2767.64,445.16
2024-01-26,INV63421,Kolkata,Fashion,Jeans,12,3741.38,6.07,42171.34,10189.22
2025-03-09,INV50128,Mumbai,Home Appliances,Refrigerator,16,787.0,9.17,11437.31,2577.17
2024-07-23,INV69754,Chennai,Fashion,Shoes,15,2270.62,21.66,26682.06,6063.21
2024-04-12,INV50982,Bangalore,Fashion,Jacket,6,2092.48,20.87,9934.68,503.13
2024-07-06,INV76291,Kolkata,Fashion,Shoes,13,510.3,17.65,5463.02,798.66
2025-08-23,INV91833,Kolkata,Electronics,Smartwatch,16,1165.92,21.09,14720.44,891.48
2025-10-07,INV48999,Ahmedabad,Fashion,Jeans,19,1385.61,24.75,19810.76,2964.7
2024-03-23,INV23437,Kolkata,Electronics,Smartwatch,12,3935.24,21.23,37197.46,7726.77
2024-02-25,INV38428,Ahmedabad,Electronics,Smartwatch,4,655.76,22.07,2044.14,198.63
2024-11-01,INV94862,Pune,Home Appliances,Mixer,15,4991.82,27.99,53919.14,9625.27
2025-08-13,INV38927,Mumbai,Fashion,Shoes,16,932.35,20.58,11847.56,2940.86
2025-09-04,INV38705,Hyderabad,Electronics,Laptop,16,1054.54,16.97,14009.35,3445.31
2024-03-05,INV95558,Bangalore,Grocery,Sugar,17,2949.76,17.59,41325.25,7832.55
2024-03-18,INV02349,Bangalore,Grocery,Sugar,19,1333.52,12.89,22070.96,4955.95
2025-08-28,INV61117,Chennai,Home Appliances,Washing Machine,17,2204.14,28.12,26933.71,5149.83
2024-08-29,INV50812,Delhi,Home Appliances,Microwave,3,2212.41,21.89,5184.34,1052.95
2024-02-04,INV77944,Kolkata,Fashion,Shoes,12,720.0,22.54,6692.54,1213.97
2024-08-16,INV38353,Hyderabad,Grocery,Milk,10,1446.83,7.85,13332.54,1325.2
2024-12-12,INV06454,Hyderabad,Fashion,Jeans,16,1887.48,12.87,26312.98,5761.43
2025-01-01,INV16062,Kolkata,Home Appliances,Mixer,13,4272.79,1.4,54768.62,9526.45
2025-01-10,INV22494,Bangalore,Grocery,Spices,4,1610.19,23.16,4949.08,333.0
2024-07-09,INV32465,Pune,Fashion,Dress,15,4416.57,11.8,58431.22,12596.23
2025-03-15,INV99913,Ahmedabad,Home Appliances,Mixer,5,4907.42,7.7,22647.74,4095.5
2024-02-16,INV69495,Delhi,Grocery,Rice,19,1578.06,28.41,21464.93,5226.09
2024-07-22,INV79567,Chennai,Grocery,Rice,18,3614.04,12.54,56895.11,3855.67
2024-05-13,INV47960,Kolkata,Electronics,Laptop,17,4903.56,6.82,77675.33,10159.59
2024-11-17,INV45855,Bangalore,Grocery,Rice,17,3083.86,6.78,48871.16,10721.54
2024-11-07,INV46090,Delhi,Grocery,Spices,2,3337.73,6.48,6242.89,433.96
2025-03-01,INV71985,Ahmedabad,Home Appliances,Refrigerator,7,2749.89,1.87,18889.27,2880.62
2024-11-12,INV98778,Hyderabad,Electronics,Mobile,3,307.19,23.59,704.17,63.57
2025-04-21,INV22799,Pune,Grocery,Milk,4,3795.92,15.58,12818.06,1166.14
2024-07-03,INV98128,Chennai,Electronics,Camera,14,1232.04,13.54,14913.1,3683.5
2025-11-05,INV78375,Delhi,Grocery,Wheat,3,4550.64,16.16,11445.77,1711.86
2025-08-17,INV12915,Kolkata,Electronics,Camera,18,512.37,13.23,8002.5,713.2
2025-05-08,INV99244,Hyderabad,Fashion,Shoes,9,2909.09,19.04,21196.79,4442.48
2024-07-15,INV28172,Pune,Electronics,Mobile,10,2265.63,16.73,18865.9,1569.77
2025-04-18,INV91214,Ahmedabad,Electronics,Smartwatch,3,4491.07,5.07,12790.12,1936.55
2025-05-19,INV95158,Hyderabad,Grocery,Spices,16,802.92,13.21,11149.67,1929.56
2025-05-05,INV69106,Kolkata,Electronics,Laptop,12,3711.67,9.59,40268.65,9973.87
2024-11-19,INV53452,Chennai,Electronics,Smartwatch,13,1648.91,29.91,15024.37,3695.34
2025-09-15,INV73466,Bangalore,Electronics,Headphones,5,2820.79,15.82,11872.71,2301.77
2025-04-10,INV18067,Delhi,Fashion,Jacket,3,977.69,25.75,2177.8,465.64
2025-08-07,INV97701,Delhi,Fashion,Dress,12,4940.92,27.04,43258.74,7801.0
2025-10-29,INV08745,Mumbai,Grocery,Wheat,3,4405.12,15.76,11132.62,1100.66
2025-09-08,INV14220,Hyderabad,Home Appliances,Microwave,1,1237.38,4.26,1184.67,141.67
2025-03-19,INV77608,Pune,Fashion,Jeans,11,3273.18,18.63,29297.25,3529.59
2023-12-18,INV96904,Chennai,Home Appliances,Refrigerator,15,1307.18,0.93,19425.35,3843.48
2024-10-24,INV83411,Delhi,Fashion,Dress,8,68.89,20.45,438.42,36.58
2024-11-09,INV72224,Hyderabad,Home Appliances,Mixer,8,409.72,2.31,3202.04,378.08
2024-01-14,INV02668,Delhi,Grocery,Spices,3,3827.62,12.25,10076.21,2033.88
2024-09-29,INV13563,Hyderabad,Home Appliances,Mixer,7,4046.61,1.77,27824.9,6393.31
2025-10-13,INV86000,Bangalore,Grocery,Sugar,2,2262.92,13.81,3900.82,869.54
2024-08-07,INV30792,Ahmedabad,Fashion,Dress,19,4885.16,3.32,89736.48,12070.43
2024-07-08,INV22166,Mumbai,Home Appliances,Microwave,6,1436.18,25.75,6398.18,693.84
2024-09-06,INV41170,Bangalore,Electronics,Mobile,19,4034.29,0.54,76237.59,18492.35
2025-05-20,INV51800,Pune,Grocery,Sugar,19,4370.13,3.38,80225.97,15302.08
2024-12-20,INV88184,Chennai,Home Appliances,Mixer,9,111.4,14.06,861.63,95.0
2025-03-27,INV80806,Bangalore,Grocery,Sugar,9,1534.6,22.3,10731.46,639.9
2025-05-13,INV04023,Hyderabad,Home Appliances,Microwave,9,1685.52,10.21,13620.86,3375.33
2025-01-23,INV42794,Pune,Electronics,Smartwatch,17,1462.19,12.88,21655.62,2242.55
2025-09-24,INV33767,Kolkata,Fashion,Jacket,5,1298.92,6.61,6065.31,895.69
2023-11-17,INV97272,Chennai,Grocery,Rice,9,3362.54,24.88,22733.46,5133.12
2024-02-06,INV64117,Mumbai,Home Appliances,Washing Machine,15,456.92,27.32,4981.34,711.77
2024-10-04,INV45904,Pune,Grocery,Sugar,8,4743.14,13.36,32875.65,6830.26
2025-09-23,INV25125,Bangalore,Home Appliances,AC,4,1953.33,14.63,6670.23,1203.61
2023-11-09,INV34218,Delhi,Home Appliances,Microwave,9,2556.02,19.02,18628.78,1195.72
2023-12-05,INV35478,Mumbai,Fashion,T-Shirt,12,3040.15,27.22,26551.45,2595.97
2024-05-31,INV94366,Delhi,Grocery,Rice,13,2436.1,5.88,29807.15,5131.48
2024-03-25,INV13435,Chennai,Home Appliances,Mixer,13,2708.19,25.62,26186.57,1568.56
2023-11-22,INV14195,Ahmedabad,Electronics,Camera,1,1727.36,24.08,1311.41,215.61
2024-04-29,INV78821,Kolkata,Fashion,Dress,9,2015.22,2.61,17663.6,3063.1
2024-03-01,INV55911,Ahmedabad,Grocery,Sugar,7,2895.16,0.89,20085.75,3717.55
2024-12-05,INV05544,Kolkata,Electronics,Headphones,13,4650.66,4.96,57459.83,7353.39
2025-03-11,INV72469,Bangalore,Home Appliances,Washing Machine,13,3059.13,9.28,36078.16,7748.08
2024-05-19,INV62592,Pune,Home Appliances,Microwave,5,57.75,19.09,233.63,14.07
2024-05-25,INV34741,Chennai,Electronics,Laptop,15,4364.41,7.7,60425.26,11061.35
2025-07-22,INV13723,Mumbai,Electronics,Camera,18,506.81,17.89,7490.55,1197.86
2025-06-18,INV80432,Mumbai,Grocery,Milk,19,1806.12,28.25,24621.93,4523.41
2024-02-15,INV54698,Mumbai,Fashion,Jeans,19,2988.62,0.3,56613.43,10032.99
2024-02-21,INV58280,Kolkata,Grocery,Rice,7,4374.81,21.72,23972.21,1776.62
2024-02-17,INV60020,Delhi,Grocery,Sugar,16,4956.75,24.6,59798.23,11300.46
2024-10-07,INV14615,Hyderabad,Electronics,Headphones,1,467.74,11.98,411.7,95.53
2024-11-25,INV44072,Kolkata,Grocery,Rice,6,4235.74,20.77,20135.86,2738.2
2024-10-31,INV77715,Bangalore,Grocery,Rice,6,3955.48,13.39,20555.05,4309.9
2023-12-10,INV78878,Bangalore,Electronics,Camera,12,4587.34,12.93,47930.36,5453.2
2025-09-21,INV08669,Ahmedabad,Home Appliances,Microwave,4,1995.22,15.77,6722.3,1024.05
2024-01-26,INV76942,Hyderabad,Grocery,Milk,5,4455.98,10.38,19967.25,1615.19
2025-02-27,INV58072,Chennai,Fashion,Shoes,18,3202.67,10.22,51756.43,3330.13
2024-05-16,INV55558,Kolkata,Electronics,Laptop,17,3401.75,18.17,47322.08,5816.77
2024-08-17,INV91916,Hyderabad,Home Appliances,AC,6,2297.31,20.65,10937.49,854.33
2025-05-13,INV03302,Chennai,Fashion,Dress,3,4821.89,11.53,12797.78,739.7
2024-03-01,INV10471,Kolkata,Electronics,Headphones,10,2007.4,9.4,18187.04,1444.28
2024-02-13,INV09313,Chennai,Fashion,Jeans,5,4185.63,11.11,18603.03,2324.65
2024-03-03,INV55722,Bangalore,Electronics,Camera,18,4142.2,29.52,52549.61,5658.6
2025-04-17,INV44371,Pune,Fashion,Shoes,17,1958.28,10.21,29891.77,4731.31
2025-06-24,INV51632,Chennai,Grocery,Rice,13,2731.44,22.86,27391.43,5936.54
2024-01-19,INV22644,Bangalore,Electronics,Mobile,2,1333.71,5.84,2511.64,154.54
2024-10-22,INV78370,Kolkata,Electronics,Camera,12,4161.91,16.34,41782.25,3469.95
2024-06-11,INV02414,Pune,Home Appliances,Washing Machine,3,795.08,24.5,1800.86,164.71
2025-09-23,INV71088,Chennai,Grocery,Sugar,18,3135.86,17.08,46804.59,8150.18
2025-02-02,INV95576,Chennai,Electronics,Smartwatch,8,245.32,14.27,1682.5,266.85
2024-04-10,INV42752,Bangalore,Electronics,Headphones,2,3624.61,16.0,6089.34,1363.97
2023-11-09,INV49780,Chennai,Fashion,Dress,7,667.86,23.83,3560.96,374.45
2024-10-21,INV20000,Kolkata,Fashion,Shoes,6,786.54,13.88,4064.21,1000.6
2025-07-23,INV17776,Hyderabad,Home Appliances,Microwave,4,1464.63,6.1,5501.15,1113.21
2024-11-30,INV97954,Pune,Electronics,Headphones,19,2907.53,25.97,40896.44,10066.57
2025-08-07,INV57014,Delhi,Home Appliances,Refrigerator,15,3834.41,17.21,47617.62,11485.82
2025-03-26,INV61528,Ahmedabad,Electronics,Laptop,8,4277.11,13.17,29710.52,6518.3
2024-10-30,INV38626,Ahmedabad,Home Appliances,Refrigerator,6,1317.44,0.92,7831.92,1913.39
2024-08-04,INV86788,Chennai,Electronics,Mobile,11,4366.64,15.82,40434.21,7136.99
2024-01-22,INV52788,Chennai,Home Appliances,AC,2,1700.37,21.99,2652.92,413.1
2024-09-15,INV69119,Kolkata,Electronics,Headphones,19,1043.22,29.84,13906.54,945.12
2024-08-17,INV86317,Kolkata,Electronics,Headphones,1,1741.82,18.99,1411.05,90.03
2024-08-16,INV52189,Chennai,Home Appliances,Washing Machine,9,3842.27,25.38,25803.92,4456.87
2025-01-04,INV48304,Ahmedabad,Electronics,Laptop,2,434.36,12.23,762.48,100.21
2024-03-02,INV50620,Kolkata,Electronics,Headphones,8,599.44,24.25,3632.61,870.15
2025-07-15,INV30827,Delhi,Grocery,Spices,19,2636.75,8.99,45594.42,2980.62
2025-09-01,INV66373,Pune,Fashion,Jeans,16,2417.39,4.36,36991.87,7103.25
2025-09-13,INV60612,Ahmedabad,Electronics,Camera,2,1440.97,24.1,2187.39,515.89
2025-06-05,INV69509,Kolkata,Electronics,Headphones,7,2408.36,6.78,15715.51,2798.86
2023-12-20,INV90516,Chennai,Grocery,Spices,19,1821.18,19.43,27879.17,2079.34
2025-04-11,INV25291,Mumbai,Electronics,Mobile,10,4116.09,16.64,34311.73,6087.52
2025-10-21,INV30982,Delhi,Fashion,Jeans,14,4121.55,24.12,43784.05,7027.35
2024-07-15,INV08058,Pune,Home Appliances,Washing Machine,8,1393.48,14.9,9486.81,1013.71
2024-12-03,INV79114,Delhi,Home Appliances,Microwave,11,1394.16,12.07,13484.73,951.34
2025-02-02,INV20345,Mumbai,Fashion,Jacket,18,1417.04,21.21,20096.74,1256.81
2024-11-01,INV53991,Delhi,Home Appliances,Mixer,6,1271.78,22.23,5934.38,672.09
2025-07-26,INV71744,Bangalore,Grocery,Rice,11,1388.45,25.28,11411.95,1285.78
2025-03-12,INV80594,Hyderabad,Fashion,Dress,13,2140.8,11.32,24680.0,5855.68
2024-04-14,INV78891,Bangalore,Grocery,Rice,1,4654.35,25.33,3475.4,643.54
2025-09-02,INV63778,Pune,Electronics,Smartwatch,11,3348.61,28.98,26160.01,5289.75
2025-08-23,INV51713,Mumbai,Home Appliances,Mixer,9,571.56,23.45,3937.76,704.19
2025-09-26,INV25448,Delhi,Grocery,Spices,16,1956.34,25.97,23172.46,3364.49
2025-07-16,INV32831,Ahmedabad,Fashion,Dress,12,64.26,25.77,572.4,49.92
2024-06-06,INV98152,Chennai,Grocery,Milk,2,1099.37,19.72,1765.15,254.99
2025-01-20,INV95098,Ahmedabad,Fashion,T-Shirt,4,3405.18,18.23,11137.66,1214.68
2024-09-05,INV35109,Ahmedabad,Home Appliances,AC,18,3698.63,29.24,47108.71,2847.24
2025-01-11,INV20762,Hyderabad,Home Appliances,Mixer,4,472.44,1.29,1865.38,342.06
2024-06-08,INV82524,Mumbai,Fashion,Jeans,12,544.34,20.64,5183.86,509.98
2025-05-11,INV14945,Kolkata,Home Appliances,Microwave,17,665.62,12.41,9911.28,1472.55
2024-03-01,INV02743,Pune,Fashion,T-Shirt,12,2995.9,0.3,35842.95,5119.06
2024-01-25,INV18893,Hyderabad,Fashion,Shoes,6,3823.43,13.65,19809.19,2049.27
2025-05-07,INV82143,Mumbai,Home Appliances,AC,12,671.47,0.51,8016.55,1635.63
2025-09-11,INV53079,Kolkata,Grocery,Wheat,5,1364.64,0.53,6787.04,737.49
2024-04-20,INV18605,Mumbai,Electronics,Mobile,7,1773.07,11.15,11027.61,554.37
2024-12-10,INV22036,Bangalore,Grocery,Milk,13,4872.26,25.41,47244.84,2585.19
2024-06-17,INV63514,Bangalore,Home Appliances,Mixer,8,1075.12,4.57,8207.9,1886.92
2025-09-29,INV31876,Chennai,Grocery,Spices,2,3036.29,14.2,5210.27,322.74
2024-10-08,INV90416,Hyderabad,Fashion,Shoes,8,4716.49,23.56,28842.28,7160.55
2024-08-18,INV71045,Delhi,Electronics,Camera,9,1064.66,21.77,7495.95,1303.9
2025-02-25,INV76553,Mumbai,Fashion,T-Shirt,10,1609.98,8.29,14765.13,3637.1
2024-12-27,INV47250,Ahmedabad,Home Appliances,AC,15,861.21,19.28,10427.53,2210.34
2024-08-04,INV02103,Pune,Home Appliances,AC,15,350.11,20.7,4164.56,783.02
2025-05-18,INV63016,Delhi,Grocery,Milk,9,2265.98,4.03,19571.95,4728.33
2024-02-26,INV58212,Bangalore,Fashion,Jacket,14,427.38,8.24,5490.29,1160.61
2024-06-17,INV09115,Delhi,Fashion,Jeans,14,2192.44,1.32,30289.0,2518.53
2024-12-16,INV13508,Chennai,Home Appliances,AC,13,297.4,25.31,2887.66,711.05
2025-02-15,INV93825,Chennai,Fashion,Dress,12,4805.1,5.91,54253.42,13036.34
2024-07-16,INV80547,Ahmedabad,Home Appliances,Refrigerator,12,1334.73,13.11,13916.96,2347.96
2024-10-15,INV99730,Pune,Fashion,Jeans,6,991.03,23.78,4532.18,1049.56
2025-08-02,INV79580,Delhi,Grocery,Sugar,11,2631.23,29.32,20457.29,4121.37
2025-02-09,INV96622,Chennai,Fashion,Shoes,15,1198.6,13.75,15506.89,3198.6
2024-07-25,INV84852,Hyderabad,Home Appliances,Microwave,12,109.91,0.27,1315.36,159.69
2024-05-19,INV85396,Ahmedabad,Home Appliances,Microwave,11,277.98,24.24,2316.57,198.25
2025-01-06,INV53110,Pune,Home Appliances,Refrigerator,5,1266.75,12.08,5568.63,1274.82
2025-04-09,INV65149,Chennai,Fashion,Shoes,9,811.34,29.7,5133.35,1236.98
2025-08-10,INV69930,Mumbai,Home Appliances,Mixer,7,1890.03,11.77,11673.01,2344.56
2024-06-29,INV55360,Bangalore,Electronics,Laptop,7,2906.76,10.71,18168.12,3770.06
2024-02-24,INV25563,Hyderabad,Grocery,Milk,18,3300.32,7.21,55122.6,4868.35
2024-09-24,INV00026,Chennai,Home Appliances,AC,10,4207.09,22.55,32583.91,3119.55
2025-07-04,INV18632,Mumbai,Grocery,Wheat,13,1163.21,12.94,13164.98,2551.79
2025-06-21,INV27641,Ahmedabad,Electronics,Smartwatch,3,1665.38,25.19,3737.61,294.38
2024-03-04,INV85556,Pune,Electronics,Mobile,8,2034.66,22.89,12551.41,2693.94
2025-01-29,INV83616,Hyderabad,Electronics,Mobile,13,2976.1,5.58,36530.44,4248.96
2024-02-14,INV31430,Pune,Fashion,Shoes,14,402.23,2.07,5514.65,1313.35
2024-03-06,INV56075,Chennai,Grocery,Sugar,15,4063.85,25.07,45675.64,5318.39
2025-06-08,INV19069,Delhi,Grocery,Wheat,4,800.4,26.28,2360.22,372.49
2024-01-07,INV96119,Ahmedabad,Home Appliances,Washing Machine,5,1989.53,16.4,8316.24,1300.7
2025-10-21,INV38023,Chennai,Grocery,Milk,6,320.44,29.19,1361.42,129.64
2024-05-07,INV86921,Kolkata,Grocery,Spices,3,4419.54,1.56,13051.79,1151.48
2025-06-17,INV74652,Hyderabad,Fashion,Dress,4,3722.39,25.45,11100.17,1493.26
2024-03-04,INV47330,Delhi,Fashion,Jacket,16,4093.06,5.45,61919.81,7689.71
2025-07-29,INV09582,Bangalore,Electronics,Camera,7,1141.42,22.87,6162.64,976.74
2024-08-23,INV44681,Ahmedabad,Grocery,Sugar,10,3561.14,5.02,33823.71,6971.96
2024-07-01,INV36903,Mumbai,Grocery,Sugar,10,2435.24,10.85,21710.16,5207.0
2023-11-22,INV43381,Pune,Grocery,Sugar,5,557.45,15.42,2357.46,357.81
2025-04-08,INV81457,Hyderabad,Grocery,Rice,2,3501.19,21.43,5501.77,783.14
2025-01-27,INV60928,Mumbai,Electronics,Mobile,7,4259.83,10.34,26735.55,1501.78
2024-10-31,INV63997,Mumbai,Grocery,Rice,13,1106.3,19.95,11512.71,937.89
2024-06-25,INV37817,Mumbai,Electronics,Laptop,12,3371.72,13.06,35176.48,5623.38
2025-04-16,INV12876,Mumbai,Electronics,Mobile,15,2558.03,11.62,33911.8,7844.29
2024-04-17,INV03234,Mumbai,Electronics,Headphones,3,106.52,21.11,252.1,61.53
2024-06-12,INV23810,Chennai,Electronics,Camera,19,3545.66,16.03,56568.52,8946.14
2024-07-10,INV36456,Chennai,Grocery,Spices,16,4320.07,5.38,65402.4,13734.55
2024-06-20,INV96447,Bangalore,Electronics,Camera,16,701.99,25.96,8316.05,677.38
2024-02-02,INV34604,Hyderabad,Home Appliances,Microwave,19,2532.5,2.13,47092.6,5301.34
2023-12-25,INV98915,Pune,Electronics,Mobile,16,4910.43,18.84,63764.88,6344.73
2025-04-29,INV12704,Ahmedabad,Home Appliances,Mixer,17,147.99,11.72,2220.97,196.08
2025-10-02,INV97205,Hyderabad,Grocery,Rice,5,3676.86,12.14,16152.45,1028.44
2025-08-03,INV43724,Bangalore,Grocery,Wheat,16,1700.64,20.33,21678.4,1396.57
2025-07-25,INV51614,Kolkata,Electronics,Camera,1,3226.59,20.14,2576.75,454.68
2024-07-02,INV71203,Kolkata,Electronics,Headphones,18,4709.3,27.44,61507.23,3216.59
2024-12-01,INV01583,Kolkata,Grocery,Wheat,17,560.45,16.43,7962.26,1957.06
2024-11-24,INV21427,Mumbai,Grocery,Wheat,9,1061.98,15.59,8067.76,522.86
2025-01-29,INV46698,Bangalore,Fashion,Jeans,3,1379.24,8.62,3781.05,685.7
2024-10-10,INV06123,Kolkata,Fashion,Dress,7,901.95,27.77,4560.35,290.34
2025-03-22,INV21399,Mumbai,Fashion,Shoes,12,2317.21,2.76,27039.06,4344.52
2024-01-30,INV51583,Chennai,Fashion,Dress,6,1291.92,20.28,6179.51,1182.3
2024-02-22,INV57196,Ahmedabad,Fashion,T-Shirt,4,1285.15,0.06,5137.52,435.75
2024-05-27,INV20156,Bangalore,Fashion,T-Shirt,10,3080.68,6.39,28838.25,6858.07
2024-10-05,INV99365,Chennai,Electronics,Camera,2,1899.1,1.51,3740.85,656.51
2023-12-27,INV72007,Chennai,Home Appliances,Mixer,9,2278.76,28.73,14616.65,1897.34
2025-02-01,INV96387,Chennai,Fashion,Jeans,6,4886.18,3.06,28419.98,1468.29
2025-08-18,INV81620,Kolkata,Fashion,Dress,15,1330.62,13.03,17358.6,3379.54
2024-08-17,INV99613,Delhi,Electronics,Camera,17,2757.04,20.12,37439.5,7120.0
2024-06-08,INV49892,Chennai,Home Appliances,Mixer,15,3706.68,0.41,55372.24,5519.24
2025-03-13,INV96363,Mumbai,Fashion,Jacket,11,1275.42,1.88,13765.86,1951.84
2024-06-01,INV39404,Bangalore,Fashion,Jeans,1,3380.71,2.43,3298.56,792.64
2023-11-22,INV23264,Delhi,Fashion,Dress,4,4666.92,16.33,15619.25,1406.61
2025-04-23,INV67977,Delhi,Fashion,T-Shirt,14,1492.9,23.12,16068.38,2177.25
2024-12-06,INV62593,Chennai,Fashion,Dress,7,1380.82,11.05,8597.68,1969.46
2024-09-21,INV57728,Mumbai,Fashion,Dress,2,3169.72,7.45,5867.15,1121.17
2025-04-15,INV87876,Delhi,Home Appliances,AC,18,3264.15,28.09,42250.5,2653.39
2024-12-10,INV31988,Delhi,Electronics,Headphones,13,1540.18,15.08,17002.97,1041.18
2024-08-03,INV46310,Kolkata,Home Appliances,AC,15,1441.14,21.39,16993.2,888.72
2025-06-22,INV05729,Mumbai,Grocery,Spices,16,2606.3,23.6,31859.41,7598.67
2024-03-15,INV29594,Delhi,Electronics,Headphones,13,4141.12,13.39,46626.11,9845.98
2024-05-29,INV51755,Mumbai,Home Appliances,AC,10,2700.99,10.71,24117.14,2912.33
2023-11-13,INV35494,Hyderabad,Home Appliances,Mixer,13,1573.59,27.41,14849.5,3572.24
2024-08-24,INV18493,Hyderabad,Fashion,Jeans,17,2552.89,28.23,31147.56,7016.42
2025-08-26,INV26371,Chennai,Grocery,Rice,6,2789.19,15.09,14209.81,1261.44
2025-09-02,INV06221,Kolkata,Grocery,Wheat,17,1756.67,13.86,25724.32,3418.84
2024-05-31,INV29522,Pune,Fashion,T-Shirt,15,3384.54,5.38,48036.78,9068.86
2024-12-20,INV70913,Pune,Home Appliances,Washing Machine,17,3716.1,25.89,46818.03,7321.3
2025-01-17,INV27839,Hyderabad,Fashion,T-Shirt,17,2100.29,21.97,27860.56,6305.75
2025-01-24,INV49000,Delhi,Fashion,Shoes,19,1150.69,15.58,18456.84,3166.28
